,name,start_time,end_time,target
9889,F2BS18P1,13.4,14.4,1
9890,F2BS18P1,14.6,15.6,0
9891,F2BS18P1,15.8,16.8,0
9892,F2BS18P1,17.0,18.0,1
9893,F2BS18P1,18.2,19.2,1
9894,F2BS18P1,19.4,20.4,0
9895,F2BS18P1,20.6,21.6,1
9896,F2BS18P1,21.8,22.8,0
9897,F2BS18P1,23.0,24.0,0
9898,M2BS18P9,0.2,1.2,0
9899,M2BS18P9,1.4,2.4,0
9900,M2BS18P9,2.6,3.6,0
9901,M2BS18P9,3.8,4.8,1
9902,M2BS18P9,5.0,6.0,0
9903,M2BS18P9,6.2,7.2,1
9904,M2BS18P9,7.4,8.4,1
9905,M2BS18P9,8.6,9.6,0
9906,M2BS18P9,9.8,10.8,1
9907,M2BS18P9,11.0,12.0,0
9908,M2BS18P9,12.2,13.2,1
9909,M2BS18P9,13.4,14.4,1
9910,M2BS18P9,14.6,15.6,0
9911,M2BS18P9,15.8,16.8,0
9912,F1AS39P3,0.2,1.2,0
9913,F1AS39P3,1.4,2.4,0
9914,F1AS39P3,2.6,3.6,0
9915,F1AS39P3,3.8,4.8,1
9916,M1BS05P4,0.2,1.2,0
9917,M1BS05P4,1.4,2.4,0
9918,M1BS05P4,2.6,3.6,0
9919,M1BS05P4,3.8,4.8,1
9920,M1BS05P4,5.0,6.0,0
9921,M1BS05P4,6.2,7.2,1
9922,M1BS05P4,7.4,8.4,1
9923,M1BS05P4,8.6,9.6,0
9924,M1BS05P4,9.8,10.8,1
9925,M1BS05P4,11.0,12.0,0
9926,M1BS05P4,12.2,13.2,1
9927,M1BS05P4,13.4,14.4,1
9928,M1BS05P4,14.6,15.6,0
9929,M1BS05P4,15.8,16.8,0
9930,M1BS05P4,17.0,18.0,1
9931,M1BS05P4,18.2,19.2,1
9932,M1BS05P4,19.4,20.4,0
9933,M1BS05P4,20.6,21.6,1
9934,M1BS05P4,21.8,22.8,0
9935,M1BS05P4,23.0,24.0,0
9936,M1BS05P4,24.2,25.2,0
9937,M1BS05P4,25.4,26.4,1
9938,M1BS05P4,26.6,27.6,0
9939,M1BS05P4,27.8,28.8,1
9940,F2BS07P6,0.2,1.2,0
9941,F2BS07P6,1.4,2.4,0
9942,F2BS07P6,2.6,3.6,0
9943,F2BS07P6,3.8,4.8,1
9944,F2BS07P6,5.0,6.0,0
9945,F2BS07P6,6.2,7.2,1
9946,F2BS07P6,7.4,8.4,1
9947,F2BS07P6,8.6,9.6,0
9948,F2BS07P6,9.8,10.8,1
9949,F2BS07P6,11.0,12.0,0
9950,F2BS07P6,12.2,13.2,1
9951,F2BS07P6,13.4,14.4,1
9952,F2BS07P6,14.6,15.6,0
9953,F2BS07P6,15.8,16.8,0
9954,F2BS07P6,17.0,18.0,1
9955,F2BS07P6,18.2,19.2,1
9956,M2BS32P7,0.2,1.2,0
9957,M2BS32P7,1.4,2.4,0
9958,M2BS32P7,2.6,3.6,0
9959,M2BS32P7,3.8,4.8,1
9960,M2BS32P7,5.0,6.0,0
9961,M2BS32P7,6.2,7.2,1
9962,F2BS21P5,0.2,1.2,0
9963,F2BS21P5,1.4,2.4,0
9964,F2BS21P5,2.6,3.6,0
9965,F2BS21P5,3.8,4.8,1
9966,F2BS21P5,5.0,6.0,0
9967,F2BS21P5,6.2,7.2,1
9968,F2BS21P5,7.4,8.4,1
9969,F2BS21P5,8.6,9.6,0
9970,F2BS21P5,9.8,10.8,1
9971,F2BS21P5,11.0,12.0,0
9972,F2BS21P5,12.2,13.2,1
9973,F2BS21P5,13.4,14.4,1
9974,F2BS21P5,14.6,15.6,0
9975,F2BS21P5,15.8,16.8,0
9976,M2BS14P4,0.2,1.2,0
9977,M2BS14P4,1.4,2.4,0
9978,M2BS14P4,2.6,3.6,0
9979,M2BS14P4,3.8,4.8,1
9980,M2BS14P4,5.0,6.0,0
9981,M2BS14P4,6.2,7.2,1
9982,M2BS14P4,7.4,8.4,1
9983,M2BS14P4,8.6,9.6,0
9984,M2BS14P4,9.8,10.8,1
9985,M2BS14P4,11.0,12.0,0
9986,M2BS14P4,12.2,13.2,1
9987,M2BS14P4,13.4,14.4,1
9988,M2BS14P4,14.6,15.6,0
9989,M2BS14P4,15.8,16.8,0
9990,M1BS18P1,0.2,1.2,0
9991,M1BS18P1,1.4,2.4,0
9992,M1BS18P1,2.6,3.6,0
9993,M1BS18P1,3.8,4.8,1
9994,M1BS18P1,5.0,6.0,0
9995,M1BS18P1,6.2,7.2,1
9996,M1BS18P1,7.4,8.4,1
9997,M1BS18P1,8.6,9.6,0
9998,M1BS18P1,9.8,10.8,1
9999,M1BS18P1,11.0,12.0,0
10000,M1BS18P1,12.2,13.2,1
10001,M1BS18P1,13.4,14.4,1
10002,M1BS18P1,14.6,15.6,0
10003,M1BS18P1,15.8,16.8,0
10004,M1BS18P1,17.0,18.0,1
10005,M1BS18P1,18.2,19.2,1
10006,M1BS18P1,19.4,20.4,0
10007,M1BS18P1,20.6,21.6,1
10008,M1BS18P1,21.8,22.8,0
10009,M1BS18P1,23.0,24.0,0
10010,M1BS18P1,24.2,25.2,0
10011,M1BS18P1,25.4,26.4,1
10012,M1BS18P1,26.6,27.6,0
10013,M1BS18P1,27.8,28.8,1
10014,M1BS18P1,29.0,30.0,0
10015,M1BS18P1,30.2,31.2,0
10016,M1BS18P1,31.4,32.4,1
10017,M1BS18P1,32.6,33.6,1
10018,M1BS18P1,33.8,34.8,0
10019,F1AS24P6,0.2,1.2,0
10020,F1AS24P6,1.4,2.4,0
10021,F1AS24P6,2.6,3.6,0
10022,F1AS24P6,3.8,4.8,1
10023,F1AS24P6,5.0,6.0,0
10024,F1AS24P6,6.2,7.2,1
10025,F1AS24P6,7.4,8.4,1
10026,F1AS24P6,8.6,9.6,0
10027,F1AS24P6,9.8,10.8,1
10028,F1AS24P6,11.0,12.0,0
10029,F1AS24P6,12.2,13.2,1
10030,M2BS09P1,0.2,1.2,0
10031,M2BS09P1,1.4,2.4,0
10032,M2BS09P1,2.6,3.6,0
10033,M2BS09P1,3.8,4.8,1
10034,M2BS09P1,5.0,6.0,0
10035,M2BS09P1,6.2,7.2,1
10036,M2BS09P1,7.4,8.4,1
10037,M2BS09P1,8.6,9.6,0
10038,M2BS09P1,9.8,10.8,1
10039,M2BS09P1,11.0,12.0,0
10040,M2BS09P1,12.2,13.2,1
10041,F1ARRLP7,0.2,1.2,0
10042,F1ARRLP7,1.4,2.4,0
10043,F1ARRLP7,2.6,3.6,0
10044,F1ARRLP7,3.8,4.8,1
10045,F1ARRLP7,5.0,6.0,0
10046,F1ARRLP7,6.2,7.2,1
10047,F1ARRLP7,7.4,8.4,1
10048,F1ARRLP7,8.6,9.6,0
10049,F1ARRLP7,9.8,10.8,1
10050,F1ARRLP7,11.0,12.0,0
10051,F1ARRLP7,12.2,13.2,1
10052,F1ARRLP7,13.4,14.4,1
10053,F1ARRLP7,14.6,15.6,0
10054,F1ARRLP7,15.8,16.8,0
10055,F1ARRLP7,17.0,18.0,1
10056,F1ARRLP7,18.2,19.2,1
10057,F1ARRLP7,19.4,20.4,0
10058,F1ARRLP7,20.6,21.6,1
10059,F1ARRLP7,21.8,22.8,0
10060,F1ARRLP7,23.0,24.0,0
10061,F1ARRLP7,24.2,25.2,0
10062,F1ARRLP7,25.4,26.4,1
10063,F1ARRLP7,26.6,27.6,0
10064,F1ARRLP7,27.8,28.8,1
10065,F1ARRLP7,29.0,30.0,0
10066,F1ARRLP7,30.2,31.2,0
10067,F1ARRLP7,31.4,32.4,1
10068,F1ARRLP7,32.6,33.6,1
10069,F1ARRLP7,33.8,34.8,0
10070,F1ARRLP7,35.0,36.0,0
10071,F1ARRLP7,36.2,37.2,0
10072,F1ARRLP7,37.4,38.4,0
10073,F1ARRLP7,38.6,39.6,0
10074,F1ARRLP7,39.8,40.8,0
10075,F1ARRLP7,41.0,42.0,0
10076,F1ARRLP7,42.2,43.2,0
10077,F1ARRLP7,43.4,44.4,0
10078,F1ARRLP7,44.6,45.6,0
10079,F1ARRLP7,45.8,46.8,0
10080,F1ARRLP7,47.0,48.0,0
10081,F1ARRLP7,48.2,49.2,0
10082,F1ARRLP7,49.4,50.4,0
10083,F1ARRLP7,50.6,51.6,0
10084,F1ARRLP7,51.8,52.8,0
10085,F1ARRLP7,53.0,54.0,0
10086,F1ARRLP7,54.2,55.2,0
10087,F1ARRLP7,55.4,56.4,0
10088,F1ARRLP7,56.6,57.6,0
10089,F1ARRLP7,57.8,58.8,0
10090,F1ARRLP7,59.0,60.0,0
10091,F1ARRLP7,60.2,61.2,0
10092,F1ARRLP7,61.4,62.4,0
10093,F1ARRLP7,62.6,63.6,0
10094,F1ARRLP7,63.8,64.8,0
10095,F1ARRLP7,65.0,66.0,0
10096,F1AS19P6,0.2,1.2,0
10097,F1AS19P6,1.4,2.4,0
10098,F1AS19P6,2.6,3.6,0
10099,F1AS19P6,3.8,4.8,1
10100,F1AS19P6,5.0,6.0,0
10101,F1AS19P6,6.2,7.2,1
10102,F1AS19P6,7.4,8.4,1
10103,M1BS25P1,0.2,1.2,0
10104,M1BS25P1,1.4,2.4,0
10105,M1BS25P1,2.6,3.6,0
10106,M1BS25P1,3.8,4.8,1
10107,M1BS25P1,5.0,6.0,0
10108,M1BS25P1,6.2,7.2,1
10109,M1BS25P1,7.4,8.4,1
10110,M1BS25P1,8.6,9.6,0
10111,M1BS25P1,9.8,10.8,1
10112,M1BS25P1,11.0,12.0,0
10113,M1BS25P1,12.2,13.2,1
10114,M1BS25P1,13.4,14.4,1
10115,M1BS25P1,14.6,15.6,0
10116,M1BS25P1,15.8,16.8,0
10117,M1BS03P2,0.2,1.2,0
10118,M1BS03P2,1.4,2.4,0
10119,M1BS03P2,2.6,3.6,0
10120,M1BS03P2,3.8,4.8,1
10121,M1BS03P2,5.0,6.0,0
10122,M1BS03P2,6.2,7.2,1
10123,M1BS03P2,7.4,8.4,1
10124,M1BS03P2,8.6,9.6,0
10125,M1BS03P2,9.8,10.8,1
10126,M1BS03P2,11.0,12.0,0
10127,M2BS12P2,0.2,1.2,0
10128,M2BS12P2,1.4,2.4,0
10129,M2BS12P2,2.6,3.6,0
10130,M2BS12P2,3.8,4.8,1
10131,M2BS12P2,5.0,6.0,0
10132,M2BS12P2,6.2,7.2,1
10133,M2BS12P2,7.4,8.4,1
10134,M2BS12P2,8.6,9.6,0
10135,M2BS12P2,9.8,10.8,1
10136,M2BS12P2,11.0,12.0,0
10137,M2BS12P2,12.2,13.2,1
10138,M2BS12P2,13.4,14.4,1
10139,M2BS12P2,14.6,15.6,0
10140,M2BS12P2,15.8,16.8,0
10141,M2BS12P2,17.0,18.0,1
10142,M2BS12P2,18.2,19.2,1
10143,M2BS12P2,19.4,20.4,0
10144,M2BS12P2,20.6,21.6,1
10145,M2BS12P2,21.8,22.8,0
10146,M2BS12P2,23.0,24.0,0
10147,M2BS12P2,24.2,25.2,0
10148,M2BS12P2,25.4,26.4,1
10149,M2BS12P2,26.6,27.6,0
10150,M2BS12P2,27.8,28.8,1
10151,M2BS12P2,29.0,30.0,0
10152,M2BS12P2,30.2,31.2,0
10153,M2BS12P2,31.4,32.4,1
10154,M2BS12P2,32.6,33.6,1
10155,M2BS34P1,0.2,1.2,0
10156,M2BS34P1,1.4,2.4,0
10157,M2BS34P1,2.6,3.6,0
10158,M2BS34P1,3.8,4.8,1
10159,M2BS34P1,5.0,6.0,0
10160,M2BS34P1,6.2,7.2,1
10161,M2BS34P1,7.4,8.4,1
10162,M2BS34P1,8.6,9.6,0
10163,M2BS34P1,9.8,10.8,1
10164,M2BS34P1,11.0,12.0,0
10165,M2BS34P1,12.2,13.2,1
10166,M2BS34P1,13.4,14.4,1
10167,M2BS34P1,14.6,15.6,0
10168,M2BS34P1,15.8,16.8,0
10169,M2BS34P1,17.0,18.0,1
10170,M2BS01P8,0.2,1.2,0
10171,M2BS01P8,1.4,2.4,0
10172,M2BS01P8,2.6,3.6,0
10173,M2BS01P8,3.8,4.8,1
10174,M2BS01P8,5.0,6.0,0
10175,M2BS01P8,6.2,7.2,1
10176,M2BS01P8,7.4,8.4,1
10177,M2BS01P8,8.6,9.6,0
10178,M2BS01P8,9.8,10.8,1
10179,M2BS01P8,11.0,12.0,0
10180,M2BS01P8,12.2,13.2,1
10181,M2BS01P8,13.4,14.4,1
10182,M2BS01P8,14.6,15.6,0
10183,M2BS01P8,15.8,16.8,0
10184,M2BS01P8,17.0,18.0,1
10185,M1BS38P4,0.2,1.2,0
10186,M1BS38P4,1.4,2.4,0
10187,M1BS38P4,2.6,3.6,0
10188,M1BS38P4,3.8,4.8,1
10189,M1BS38P4,5.0,6.0,0
10190,M1BS38P4,6.2,7.2,1
10191,M1BS38P4,7.4,8.4,1
10192,M1BS38P4,8.6,9.6,0
10193,M1BS38P4,9.8,10.8,1
10194,M1BS38P4,11.0,12.0,0
10195,M1BS38P4,12.2,13.2,1
10196,M1BS38P4,13.4,14.4,1
10197,M1BS38P4,14.6,15.6,0
10198,M1BS38P4,15.8,16.8,0
10199,M1BS38P4,17.0,18.0,1
10200,M1BS38P4,18.2,19.2,1
10201,F1AS41P3,0.2,1.2,0
10202,F1AS41P3,1.4,2.4,0
10203,F1AS41P3,2.6,3.6,0
10204,F1AS41P3,3.8,4.8,1
10205,F1AS41P3,5.0,6.0,0
10206,F1AS41P3,6.2,7.2,1
10207,F1AS41P3,7.4,8.4,1
10208,F1AS41P3,8.6,9.6,0
10209,F1AS41P3,9.8,10.8,1
10210,F1AS41P3,11.0,12.0,0
10211,F1AS41P3,12.2,13.2,1
10212,F1AS41P3,13.4,14.4,1
10213,F1AS41P3,14.6,15.6,0
10214,F1AS41P3,15.8,16.8,0
10215,F1AS41P3,17.0,18.0,1
10216,F1AS41P3,18.2,19.2,1
10217,M2BS29P4,0.2,1.2,0
10218,M2BS29P4,1.4,2.4,0
10219,M2BS29P4,2.6,3.6,0
10220,M2BS29P4,3.8,4.8,1
10221,M2BS29P4,5.0,6.0,0
10222,M2BS29P4,6.2,7.2,1
10223,M2BS29P4,7.4,8.4,1
10224,M2BS29P4,8.6,9.6,0
10225,M2BS29P4,9.8,10.8,1
10226,M2BS29P4,11.0,12.0,0
10227,M2BS29P4,12.2,13.2,1
10228,M2BS29P4,13.4,14.4,1
10229,M2BS29P4,14.6,15.6,0
10230,M2BS29P4,15.8,16.8,0
10231,M1BS27P3,0.2,1.2,0
10232,M1BS27P3,1.4,2.4,0
10233,M1BS27P3,2.6,3.6,0
10234,M1BS27P3,3.8,4.8,1
10235,M1BS27P3,5.0,6.0,0
10236,M1BS27P3,6.2,7.2,1
10237,M1BS27P3,7.4,8.4,1
10238,M1BS27P3,8.6,9.6,0
10239,M1BS27P3,9.8,10.8,1
10240,M1BS27P3,11.0,12.0,0
10241,M1BS27P3,12.2,13.2,1
10242,M1BS27P3,13.4,14.4,1
10243,M1BS27P3,14.6,15.6,0
10244,M1BS27P3,15.8,16.8,0
10245,M1BS27P3,17.0,18.0,1
10246,M1BS27P3,18.2,19.2,1
10247,M1BS27P3,19.4,20.4,0
10248,M1BS27P3,20.6,21.6,1
10249,M2BS25P9,0.2,1.2,0
10250,M2BS25P9,1.4,2.4,0
10251,M2BS25P9,2.6,3.6,0
10252,M2BS25P9,3.8,4.8,1
10253,M2BS25P9,5.0,6.0,0
10254,M2BS25P9,6.2,7.2,1
10255,M2BS25P9,7.4,8.4,1
10256,M2BS25P9,8.6,9.6,0
10257,M2BS25P9,9.8,10.8,1
10258,M2BS25P9,11.0,12.0,0
10259,M2BS25P9,12.2,13.2,1
10260,M2BS25P9,13.4,14.4,1
10261,M2BS25P9,14.6,15.6,0
10262,M2BS25P9,15.8,16.8,0
10263,M2BS25P9,17.0,18.0,1
10264,M2BS25P9,18.2,19.2,1
10265,M2BS25P9,19.4,20.4,0
10266,M2BS25P9,20.6,21.6,1
10267,M2BS25P9,21.8,22.8,0
10268,M2BS25P9,23.0,24.0,0
10269,M2BS25P9,24.2,25.2,0
10270,M2BS25P9,25.4,26.4,1
10271,M2BS25P9,26.6,27.6,0
10272,M2BS25P9,27.8,28.8,1
10273,F2BS25P1,0.2,1.2,0
10274,F2BS25P1,1.4,2.4,0
10275,F2BS25P1,2.6,3.6,0
10276,F2BS25P1,3.8,4.8,1
10277,F2BS25P1,5.0,6.0,0
10278,F2BS25P1,6.2,7.2,1
10279,F2BS25P1,7.4,8.4,1
10280,F2BS25P1,8.6,9.6,0
10281,F2BS25P1,9.8,10.8,1
10282,F2BS25P1,11.0,12.0,0
10283,F2BS25P1,12.2,13.2,1
10284,F2BS25P1,13.4,14.4,1
10285,F2BS25P1,14.6,15.6,0
10286,F2BS25P1,15.8,16.8,0
10287,F2BS25P1,17.0,18.0,1
10288,F2BS25P1,18.2,19.2,1
10289,F2BS25P1,19.4,20.4,0
10290,F2BS25P1,20.6,21.6,1
10291,F2BS25P1,21.8,22.8,0
10292,F2BS25P1,23.0,24.0,0
10293,F2BS25P1,24.2,25.2,0
10294,F2BS25P1,25.4,26.4,1
10295,F2BS25P1,26.6,27.6,0
10296,F2BS03P2,0.2,1.2,0
10297,F2BS03P2,1.4,2.4,0
10298,F2BS03P2,2.6,3.6,0
10299,F2BS03P2,3.8,4.8,1
10300,F2BS03P2,5.0,6.0,0
10301,F2BS03P2,6.2,7.2,1
10302,F2BS03P2,7.4,8.4,1
10303,F2BS03P2,8.6,9.6,0
10304,F2BS03P2,9.8,10.8,1
10305,F2BS03P2,11.0,12.0,0
10306,F2BS03P2,12.2,13.2,1
10307,F2BS03P2,13.4,14.4,1
10308,F2BS03P2,14.6,15.6,0
10309,F2BS03P2,15.8,16.8,0
10310,F2BS03P2,17.0,18.0,1
10311,F2BS03P2,18.2,19.2,1
10312,F2BS03P2,19.4,20.4,0
10313,F2BS03P2,20.6,21.6,1
10314,F2BS03P2,21.8,22.8,0
10315,F1AS43P1,0.2,1.2,0
10316,F1AS06P1,0.2,1.2,0
10317,F1AS20P2,0.2,1.2,0
10318,F1AS20P2,1.4,2.4,0
10319,F1AS20P2,2.6,3.6,0
10320,F1AS20P2,3.8,4.8,1
10321,F1AS20P2,5.0,6.0,0
10322,F1AS20P2,6.2,7.2,1
10323,F1AS20P2,7.4,8.4,1
10324,F1AS20P2,8.6,9.6,0
10325,F1AS20P2,9.8,10.8,1
10326,F1AS20P2,11.0,12.0,0
10327,F1AS20P2,12.2,13.2,1
10328,F1AS20P2,13.4,14.4,1
10329,M1BPRLP4,0.2,1.2,0
10330,M1BPRLP4,1.4,2.4,0
10331,M1BPRLP4,2.6,3.6,0
10332,M1BPRLP4,3.8,4.8,1
10333,M1BPRLP4,5.0,6.0,0
10334,M1BPRLP4,6.2,7.2,1
10335,M1BPRLP4,7.4,8.4,1
10336,M1BPRLP4,8.6,9.6,0
10337,M1BPRLP4,9.8,10.8,1
10338,M1BPRLP4,11.0,12.0,0
10339,M1BPRLP4,12.2,13.2,1
10340,M1BPRLP4,13.4,14.4,1
10341,M1BPRLP4,14.6,15.6,0
10342,M1BPRLP4,15.8,16.8,0
10343,M1BPRLP4,17.0,18.0,1
10344,M1BPRLP4,18.2,19.2,1
10345,M1BPRLP4,19.4,20.4,0
10346,M1BPRLP4,20.6,21.6,1
10347,M1BPRLP4,21.8,22.8,0
10348,M1BPRLP4,23.0,24.0,0
10349,M1BPRLP4,24.2,25.2,0
10350,M1BPRLP4,25.4,26.4,1
10351,M1BPRLP4,26.6,27.6,0
10352,M1BPRLP4,27.8,28.8,1
10353,M1BPRLP4,29.0,30.0,0
10354,M1BPRLP4,30.2,31.2,0
10355,M1BPRLP4,31.4,32.4,1
10356,M1BPRLP4,32.6,33.6,1
10357,M1BPRLP4,33.8,34.8,0
10358,M1BPRLP4,35.0,36.0,0
10359,M1BPRLP4,36.2,37.2,0
10360,M1BPRLP4,37.4,38.4,0
10361,M1BPRLP4,38.6,39.6,0
10362,M1BPRLP4,39.8,40.8,0
10363,M1BPRLP4,41.0,42.0,0
10364,M1BPRLP4,42.2,43.2,0
10365,M1BPRLP4,43.4,44.4,0
10366,M1BPRLP4,44.6,45.6,0
10367,M1BPRLP4,45.8,46.8,0
10368,M1BPRLP4,47.0,48.0,0
10369,M1BPRLP4,48.2,49.2,0
10370,M1BPRLP4,49.4,50.4,0
10371,M1BPRLP4,50.6,51.6,0
10372,F1AS20P3,0.2,1.2,0
10373,F1AS20P3,1.4,2.4,0
10374,F1AS20P3,2.6,3.6,0
10375,F1AS20P3,3.8,4.8,1
10376,F1AS20P3,5.0,6.0,0
10377,F1AS20P3,6.2,7.2,1
10378,F1AS20P3,7.4,8.4,1
10379,F1AS20P3,8.6,9.6,0
10380,F1AS20P3,9.8,10.8,1
10381,F1AS20P3,11.0,12.0,0
10382,F1AS20P3,12.2,13.2,1
10383,F1AS20P3,13.4,14.4,1
10384,F2BS03P3,0.2,1.2,0
10385,F2BS03P3,1.4,2.4,0
10386,F2BS03P3,2.6,3.6,0
10387,F2BS03P3,3.8,4.8,1
10388,F2BS03P3,5.0,6.0,0
10389,F2BS03P3,6.2,7.2,1
10390,F2BS03P3,7.4,8.4,1
10391,F2BS03P3,8.6,9.6,0
10392,F2BS03P3,9.8,10.8,1
10393,F2BS03P3,11.0,12.0,0
10394,F2BS03P3,12.2,13.2,1
10395,F2BS03P3,13.4,14.4,1
10396,F2BS03P3,14.6,15.6,0
10397,F2BS03P3,15.8,16.8,0
10398,F2BS03P3,17.0,18.0,1
10399,F2BS03P3,18.2,19.2,1
10400,F2BS03P3,19.4,20.4,0
10401,F2BS03P3,20.6,21.6,1
10402,F2BS03P3,21.8,22.8,0
10403,F2BS03P3,23.0,24.0,0
10404,F2BS03P3,24.2,25.2,0
10405,F2BS03P3,25.4,26.4,1
10406,F2BS03P3,26.6,27.6,0
10407,F2BS03P3,27.8,28.8,1
10408,F2BS03P3,29.0,30.0,0
10409,F2BS03P3,30.2,31.2,0
10410,F2BS03P3,31.4,32.4,1
10411,F2BS03P3,32.6,33.6,1
10412,F2BS03P3,33.8,34.8,0
10413,F2BS03P3,35.0,36.0,0
10414,F2BS03P3,36.2,37.2,0
10415,F2BS03P3,37.4,38.4,0
10416,F2BS03P3,38.6,39.6,0
10417,F2BS03P3,39.8,40.8,0
10418,F2BS03P3,41.0,42.0,0
10419,F2BS03P3,42.2,43.2,0
10420,F2BS03P3,43.4,44.4,0
10421,F2BS03P3,44.6,45.6,0
10422,F2BS03P3,45.8,46.8,0
10423,F2BS03P3,47.0,48.0,0
10424,F2BS03P3,48.2,49.2,0
10425,F2BS03P3,49.4,50.4,0
10426,F2BS03P3,50.6,51.6,0
10427,F2BS03P3,51.8,52.8,0
10428,F2BS03P3,53.0,54.0,0
10429,F2BS03P3,54.2,55.2,0
10430,F2BS03P3,55.4,56.4,0
10431,F2BS03P3,56.6,57.6,0
10432,M2BS10P1,0.2,1.2,0
10433,M2BS10P1,1.4,2.4,0
10434,M2BS10P1,2.6,3.6,0
10435,M2BS10P1,3.8,4.8,1
10436,M2BS10P1,5.0,6.0,0
10437,M2BS10P1,6.2,7.2,1
10438,M2BS10P1,7.4,8.4,1
10439,M2BS10P1,8.6,9.6,0
10440,M2BS10P1,9.8,10.8,1
10441,M2BS10P1,11.0,12.0,0
10442,M2BS10P1,12.2,13.2,1
10443,M2BS10P1,13.4,14.4,1
10444,M2BS10P1,14.6,15.6,0
10445,M2BS10P1,15.8,16.8,0
10446,M2BS10P1,17.0,18.0,1
10447,M2BS10P1,18.2,19.2,1
10448,M2BS10P1,19.4,20.4,0
10449,M2BS10P1,20.6,21.6,1
10450,M2BS10P1,21.8,22.8,0
10451,M2BS10P1,23.0,24.0,0
10452,M2BS10P1,24.2,25.2,0
10453,M2BS25P8,0.2,1.2,0
10454,M2BS25P8,1.4,2.4,0
10455,M2BS25P8,2.6,3.6,0
10456,M2BS25P8,3.8,4.8,1
10457,M2BS25P8,5.0,6.0,0
10458,M2BS25P8,6.2,7.2,1
10459,M1BS01P1,0.2,1.2,0
10460,M1BS01P1,1.4,2.4,0
10461,M1BS01P1,2.6,3.6,0
10462,M1BS01P1,3.8,4.8,1
10463,M1BS01P1,5.0,6.0,0
10464,M1BS01P1,6.2,7.2,1
10465,M1BS01P1,7.4,8.4,1
10466,M1BS01P1,8.6,9.6,0
10467,M1BS01P1,9.8,10.8,1
10468,M1BS01P1,11.0,12.0,0
10469,M1BS01P1,12.2,13.2,1
10470,M1BS01P1,13.4,14.4,1
10471,M1BS01P1,14.6,15.6,0
10472,M1BS01P1,15.8,16.8,0
10473,M1BS01P1,17.0,18.0,1
10474,M1BS01P1,18.2,19.2,1
10475,M1BS01P1,19.4,20.4,0
10476,M1BS01P1,20.6,21.6,1
10477,M1BS01P1,21.8,22.8,0
10478,M1BS01P1,23.0,24.0,0
10479,M1BS01P1,24.2,25.2,0
10480,M1BS01P1,25.4,26.4,1
10481,M1BS01P1,26.6,27.6,0
10482,M1BS27P2,0.2,1.2,0
10483,M1BS27P2,1.4,2.4,0
10484,M1BS27P2,2.6,3.6,0
10485,M1BS27P2,3.8,4.8,1
10486,M1BS27P2,5.0,6.0,0
10487,M1BS27P2,6.2,7.2,1
10488,M1BS27P2,7.4,8.4,1
10489,M1BS27P2,8.6,9.6,0
10490,M1BS27P2,9.8,10.8,1
10491,M1BS27P2,11.0,12.0,0
10492,M1BS27P2,12.2,13.2,1
10493,M1BS27P2,13.4,14.4,1
10494,M2BS29P5,0.2,1.2,0
10495,M2BS29P5,1.4,2.4,0
10496,M2BS29P5,2.6,3.6,0
10497,M2BS29P5,3.8,4.8,1
10498,M2BS29P5,5.0,6.0,0
10499,M2BS29P5,6.2,7.2,1
10500,M2BS29P5,7.4,8.4,1
10501,M2BS29P5,8.6,9.6,0
10502,M2BS29P5,9.8,10.8,1
10503,M2BS29P5,11.0,12.0,0
10504,M2BS29P5,12.2,13.2,1
10505,M2BS29P5,13.4,14.4,1
10506,M2BS29P5,14.6,15.6,0
10507,M2BS29P5,15.8,16.8,0
10508,M2BS29P5,17.0,18.0,1
10509,M2BS29P5,18.2,19.2,1
10510,M2BS29P5,19.4,20.4,0
10511,M2BS29P5,20.6,21.6,1
10512,M2BS29P5,21.8,22.8,0
10513,M2BS29P5,23.0,24.0,0
10514,M2BS29P5,24.2,25.2,0
10515,M2BS29P5,25.4,26.4,1
10516,M2BS29P5,26.6,27.6,0
10517,M2BS29P5,27.8,28.8,1
10518,M2BS29P5,29.0,30.0,0
10519,M2BS29P5,30.2,31.2,0
10520,M2BS29P5,31.4,32.4,1
10521,M2BS29P5,32.6,33.6,1
10522,M2BS29P5,33.8,34.8,0
10523,M2BS29P5,35.0,36.0,0
10524,M2BS29P5,36.2,37.2,0
10525,M2BS29P5,37.4,38.4,0
10526,M2BS29P5,38.6,39.6,0
10527,M2BS29P5,39.8,40.8,0
10528,M2BS29P5,41.0,42.0,0
10529,M2BS29P5,42.2,43.2,0
10530,M2BS29P5,43.4,44.4,0
10531,F1AS22P1,0.2,1.2,0
10532,F1AS17P8,0.2,1.2,0
10533,F1AS17P8,1.4,2.4,0
10534,F1AS17P8,2.6,3.6,0
10535,F1AS17P8,3.8,4.8,1
10536,F1AS17P8,5.0,6.0,0
10537,F1AS17P8,6.2,7.2,1
10538,F1AS04P2,0.2,1.2,0
10539,F1AS04P2,1.4,2.4,0
10540,F1AS04P2,2.6,3.6,0
10541,F1AS04P2,3.8,4.8,1
10542,F1AS04P2,5.0,6.0,0
10543,F1AS04P2,6.2,7.2,1
10544,F1AS04P2,7.4,8.4,1
10545,F1AS04P2,8.6,9.6,0
10546,F1AS04P2,9.8,10.8,1
10547,F1AS04P2,11.0,12.0,0
10548,F1AS04P2,12.2,13.2,1
10549,F1AS04P2,13.4,14.4,1
