,name,cd,gender,break_indices,end_time,series ,color,noisy
9625,F2BJRLP1,CD2,F2B,1,22.29,J,76,0
9626,F2BJRLP1,CD2,F2B,4,22.87,J,76,0
9627,F2BJRLP1,CD2,F2B,3,23.36,J,76,0
9628,F2BJRLP1,CD2,F2B,1,23.49,J,76,0
9629,F2BJRLP1,CD2,F2B,1,23.69,J,76,0
9630,F2BJRLP1,CD2,F2B,2,23.79,J,76,0
9631,F2BJRLP1,CD2,F2B,1,24.07,J,76,0
9632,F2BJRLP1,CD2,F2B,3,24.42,J,76,0
9633,F2BJRLP1,CD2,F2B,1,24.58,J,76,0
9634,F2BJRLP1,CD2,F2B,4,24.98,J,76,0
9635,F2BJRLP2,CD2,F2B,1,0.14,J,76,0
9636,F2BJRLP2,CD2,F2B,1,0.54,J,76,0
9637,F2BJRLP2,CD2,F2B,1,0.9,J,76,0
9638,F2BJRLP2,CD2,F2B,4,1.37,J,76,0
9639,F2BJRLP2,CD2,F2B,1,2.02,J,76,0
9640,F2BJRLP2,CD2,F2B,4,2.4,J,76,1
9641,F2BJRLP2,CD2,F2B,1,2.71,J,76,0
9642,F2BJRLP2,CD2,F2B,4,3.36,J,76,0
9643,F2BJRLP2,CD2,F2B,2,4.05,J,76,0
9644,F2BJRLP2,CD2,F2B,1,4.11,J,76,0
9645,F2BJRLP2,CD2,F2B,1,4.67,J,76,0
9646,F2BJRLP2,CD2,F2B,4,5.2,J,76,0
9647,F2BJRLP2,CD2,F2B,1,5.41,J,76,0
9648,F2BJRLP2,CD2,F2B,4,6.53,J,76,1
9649,F2BJRLP2,CD2,F2B,1,7.04,J,76,0
9650,F2BJRLP2,CD2,F2B,4,7.76,J,76,0
9651,F2BJRLP2,CD2,F2B,1,8.15,J,76,0
9652,F2BJRLP2,CD2,F2B,2,8.5,J,76,0
9653,F2BJRLP2,CD2,F2B,3,9.18,J,76,0
9654,F2BJRLP2,CD2,F2B,1,9.54,J,76,0
9655,F2BJRLP2,CD2,F2B,4,10.09,J,76,0
9656,F2BJRLP2,CD2,F2B,1,10.27,J,76,0
9657,F2BJRLP2,CD2,F2B,2,10.54,J,76,0
9658,F2BJRLP2,CD2,F2B,1,10.6,J,76,0
9659,F2BJRLP2,CD2,F2B,2,10.94,J,76,0
9660,F2BJRLP2,CD2,F2B,2,11.4,J,76,0
9661,F2BJRLP2,CD2,F2B,1,11.85,J,76,0
9662,F2BJRLP2,CD2,F2B,4,12.34,J,76,0
9663,F2BJRLP2,CD2,F2B,1,13.2,J,76,0
9664,F2BJRLP2,CD2,F2B,3,13.64,J,76,0
9665,F2BJRLP2,CD2,F2B,1,13.71,J,76,0
9666,F2BJRLP2,CD2,F2B,1,13.88,J,76,0
9667,F2BJRLP2,CD2,F2B,1,14.2,J,76,0
9668,F2BJRLP2,CD2,F2B,4,14.69,J,76,0
9669,F2BJRLP2,CD2,F2B,1,14.98,J,76,0
9670,F2BJRLP2,CD2,F2B,1,15.05,J,76,0
9671,F2BJRLP2,CD2,F2B,1,15.68,J,76,0
9672,F2BJRLP2,CD2,F2B,4,16.07,J,76,0
9673,F2BJRLP2,CD2,F2B,1,16.58,J,76,0
9674,F2BJRLP2,CD2,F2B,3,17.02,J,76,0
9675,F2BJRLP2,CD2,F2B,1,17.17,J,76,0
9676,F2BJRLP2,CD2,F2B,1,17.23,J,76,0
9677,F2BJRLP2,CD2,F2B,1,17.69,J,76,0
9678,F2BJRLP2,CD2,F2B,4,18.06,J,76,0
9679,F2BJRLP2,CD2,F2B,1,18.31,J,76,0
9680,F2BJRLP2,CD2,F2B,2,18.51,J,76,0
9681,F2BJRLP2,CD2,F2B,1,18.65,J,76,0
9682,F2BJRLP2,CD2,F2B,1,18.72,J,76,0
9683,F2BJRLP2,CD2,F2B,3,19.29,J,76,0
9684,F2BJRLP2,CD2,F2B,1,19.48,J,76,0
9685,F2BJRLP2,CD2,F2B,2,20.12,J,76,0
9686,F2BJRLP2,CD2,F2B,1,20.54,J,76,0
9687,F2BJRLP2,CD2,F2B,1,20.8,J,76,0
9688,F2BJRLP2,CD2,F2B,3,21.3,J,76,0
9689,F2BJRLP2,CD2,F2B,1,21.47,J,76,0
9690,F2BJRLP2,CD2,F2B,1,21.89,J,76,0
9691,F2BJRLP2,CD2,F2B,1,22.28,J,76,0
9692,F2BJRLP2,CD2,F2B,4,22.64,J,76,0
9693,F2BJRLP2,CD2,F2B,1,23.34,J,76,0
9694,F2BJRLP2,CD2,F2B,4,23.53,J,76,0
9695,F2BJRLP2,CD2,F2B,1,23.94,J,76,0
9696,F2BJRLP2,CD2,F2B,4,24.33,J,76,0
9697,F2BJRLP2,CD2,F2B,1,24.52,J,76,0
9698,F2BJRLP2,CD2,F2B,3,25.04,J,76,0
9699,F2BJRLP2,CD2,F2B,1,25.14,J,76,0
9700,F2BJRLP2,CD2,F2B,1,25.22,J,76,0
9701,F2BJRLP2,CD2,F2B,2,25.85,J,76,0
9702,F2BJRLP2,CD2,F2B,1,26.1,J,76,0
9703,F2BJRLP2,CD2,F2B,4,26.84,J,76,0
9704,F2BJRLP2,CD2,F2B,1,27.36,J,76,0
9705,F2BJRLP2,CD2,F2B,2,27.8,J,76,0
9706,F2BJRLP2,CD2,F2B,1,28.01,J,76,0
9707,F2BJRLP2,CD2,F2B,4,28.45,J,76,0
9708,F2BJRLP3,CD2,F2B,1,0.35,J,76,0
9709,F2BJRLP3,CD2,F2B,3,0.72,J,76,0
9710,F2BJRLP3,CD2,F2B,1,0.87,J,76,0
9711,F2BJRLP3,CD2,F2B,1,1.04,J,76,0
9712,F2BJRLP3,CD2,F2B,2,1.26,J,76,0
9713,F2BJRLP3,CD2,F2B,1,1.4,J,76,0
9714,F2BJRLP3,CD2,F2B,3,1.77,J,76,0
9715,F2BJRLP3,CD2,F2B,1,2.02,J,76,0
9716,F2BJRLP3,CD2,F2B,1,2.37,J,76,0
9717,F2BJRLP3,CD2,F2B,1,2.57,J,76,0
9718,F2BJRLP3,CD2,F2B,4,3.17,J,76,0
9719,F2BJRLP3,CD2,F2B,3,3.89,J,76,1
9720,F2BJRLP3,CD2,F2B,1,4.05,J,76,0
9721,F2BJRLP3,CD2,F2B,1,4.46,J,76,0
9722,F2BJRLP3,CD2,F2B,3,5.07,J,76,0
9723,F2BJRLP3,CD2,F2B,1,5.27,J,76,0
9724,F2BJRLP3,CD2,F2B,1,5.48,J,76,0
9725,F2BJRLP3,CD2,F2B,1,5.74,J,76,0
9726,F2BJRLP3,CD2,F2B,4,6.47,J,76,0
9727,F2BJRLP3,CD2,F2B,1,6.64,J,76,0
9728,F2BJRLP3,CD2,F2B,1,6.84,J,76,0
9729,F2BJRLP3,CD2,F2B,1,7.49,J,76,0
9730,F2BJRLP3,CD2,F2B,4,8.13,J,76,0
9731,F2BJRLP3,CD2,F2B,3,9.28,J,76,0
9732,F2BJRLP3,CD2,F2B,1,9.49,J,76,0
9733,F2BJRLP3,CD2,F2B,3,9.99,J,76,0
9734,F2BJRLP3,CD2,F2B,1,10.22,J,76,0
9735,F2BJRLP3,CD2,F2B,1,10.29,J,76,0
9736,F2BJRLP3,CD2,F2B,1,10.38,J,76,0
9737,F2BJRLP3,CD2,F2B,4,10.74,J,76,0
9738,F2BJRLP3,CD2,F2B,1,11.17,J,76,0
9739,F2BJRLP3,CD2,F2B,2,11.59,J,76,0
9740,F2BJRLP3,CD2,F2B,2,11.86,J,76,1
9741,F2BJRLP3,CD2,F2B,4,12.43,J,76,1
9742,F2BJRLP3,CD2,F2B,1,12.54,J,76,0
9743,F2BJRLP3,CD2,F2B,1,12.87,J,76,0
9744,F2BJRLP3,CD2,F2B,1,12.92,J,76,0
9745,F2BJRLP3,CD2,F2B,1,13.3,J,76,0
9746,F2BJRLP3,CD2,F2B,4,13.74,J,76,0
9747,F2BJRLP3,CD2,F2B,1,14.03,J,76,0
9748,F2BJRLP3,CD2,F2B,1,14.16,J,76,0
9749,F2BJRLP3,CD2,F2B,1,14.53,J,76,0
9750,F2BJRLP3,CD2,F2B,3,14.82,J,76,0
9751,F2BJRLP3,CD2,F2B,1,15.39,J,76,0
9752,F2BJRLP3,CD2,F2B,4,15.97,J,76,0
9753,F2BJRLP3,CD2,F2B,1,16.25,J,76,0
9754,F2BJRLP3,CD2,F2B,1,16.55,J,76,0
9755,F2BJRLP3,CD2,F2B,2,16.93,J,76,0
9756,F2BJRLP3,CD2,F2B,1,17.08,J,76,0
9757,F2BJRLP3,CD2,F2B,4,17.75,J,76,0
9758,F2BJRLP3,CD2,F2B,1,18.22,J,76,0
9759,F2BJRLP3,CD2,F2B,1,18.42,J,76,0
9760,F2BJRLP3,CD2,F2B,2,18.8,J,76,0
9761,F2BJRLP3,CD2,F2B,1,19.13,J,76,0
9762,F2BJRLP3,CD2,F2B,4,19.59,J,76,0
9763,F2BJRLP3,CD2,F2B,1,19.73,J,76,0
9764,F2BJRLP3,CD2,F2B,3,20.28,J,76,0
9765,F2BJRLP3,CD2,F2B,2,20.79,J,76,0
9766,F2BJRLP3,CD2,F2B,1,21.06,J,76,0
9767,F2BJRLP3,CD2,F2B,4,21.64,J,76,0
9768,F2BJRLP3,CD2,F2B,2,22.58,J,76,0
9769,F2BJRLP3,CD2,F2B,1,22.67,J,76,0
9770,F2BJRLP3,CD2,F2B,2,23.03,J,76,0
9771,F2BJRLP3,CD2,F2B,1,23.53,J,76,0
9772,F2BJRLP3,CD2,F2B,1,23.84,J,76,0
9773,F2BJRLP3,CD2,F2B,4,24.43,J,76,0
9774,F2BJRLP3,CD2,F2B,2,25.15,J,76,0
9775,F2BJRLP3,CD2,F2B,1,25.6,J,76,0
9776,F2BJRLP3,CD2,F2B,1,25.86,J,76,0
9777,F2BJRLP3,CD2,F2B,3,26.33,J,76,0
9778,F2BJRLP3,CD2,F2B,1,26.45,J,76,0
9779,F2BJRLP3,CD2,F2B,1,26.48,J,76,0
9780,F2BJRLP3,CD2,F2B,1,26.74,J,76,0
9781,F2BJRLP3,CD2,F2B,4,27.54,J,76,0
9782,F2BJRLP3,CD2,F2B,1,27.9,J,76,0
9783,F2BJRLP3,CD2,F2B,1,28.1,J,76,0
9784,F2BJRLP3,CD2,F2B,4,28.65,J,76,0
9785,F2BJRLP3,CD2,F2B,1,28.9,J,76,0
9786,F2BJRLP3,CD2,F2B,2,29.15,J,76,0
9787,F2BJRLP3,CD2,F2B,1,29.48,J,76,0
9788,F2BJRLP3,CD2,F2B,2,29.74,J,76,0
9789,F2BJRLP3,CD2,F2B,4,30.36,J,76,0
9790,F2BJRLP4,CD2,F2B,3,0.74,J,76,0
9791,F2BJRLP4,CD2,F2B,1,0.9,J,76,0
9792,F2BJRLP4,CD2,F2B,1,0.98,J,76,0
9793,F2BJRLP4,CD2,F2B,4,1.7,J,76,0
9794,F2BJRLP4,CD2,F2B,1,2.06,J,76,0
9795,F2BJRLP4,CD2,F2B,2,2.49,J,76,0
9796,F2BJRLP4,CD2,F2B,1,2.8,J,76,0
9797,F2BJRLP4,CD2,F2B,4,3.41,J,76,0
9798,F2BJRLP4,CD2,F2B,2,3.91,J,76,0
9799,F2BJRLP4,CD2,F2B,1,3.98,J,76,0
9800,F2BJRLP4,CD2,F2B,1,4.26,J,76,0
9801,F2BJRLP4,CD2,F2B,3,4.59,J,76,0
9802,F2BJRLP4,CD2,F2B,1,4.69,J,76,0
9803,F2BJRLP4,CD2,F2B,1,4.75,J,76,0
9804,F2BJRLP4,CD2,F2B,2,5.15,J,76,0
9805,F2BJRLP4,CD2,F2B,0,5.25,J,76,0
9806,F2BJRLP4,CD2,F2B,1,5.33,J,76,0
9807,F2BJRLP4,CD2,F2B,4,5.78,J,76,0
9808,F2BJRLP4,CD2,F2B,1,5.97,J,76,0
9809,F2BJRLP4,CD2,F2B,2,6.33,J,76,0
9810,F2BJRLP4,CD2,F2B,1,6.52,J,76,0
9811,F2BJRLP4,CD2,F2B,1,6.86,J,76,0
9812,F2BJRLP4,CD2,F2B,4,7.3,J,76,0
9813,F2BJRLP4,CD2,F2B,2,7.87,J,76,0
9814,F2BJRLP4,CD2,F2B,1,8.05,J,76,0
9815,F2BJRLP4,CD2,F2B,1,8.14,J,76,0
9816,F2BJRLP4,CD2,F2B,1,8.48,J,76,0
9817,F2BJRLP4,CD2,F2B,4,8.84,J,76,0
9818,F2BJRLP4,CD2,F2B,1,9.03,J,76,0
9819,F2BJRLP4,CD2,F2B,1,9.2,J,76,0
9820,F2BJRLP4,CD2,F2B,4,9.82,J,76,0
9821,F2BJRLP5,CD2,F2B,1,0.66,J,76,0
9822,F2BJRLP5,CD2,F2B,1,1.09,J,76,0
9823,F2BJRLP5,CD2,F2B,3,1.68,J,76,0
9824,F2BJRLP5,CD2,F2B,2,2.14,J,76,0
9825,F2BJRLP5,CD2,F2B,1,2.24,J,76,0
9826,F2BJRLP5,CD2,F2B,1,2.74,J,76,0
9827,F2BJRLP5,CD2,F2B,1,3.31,J,76,0
9828,F2BJRLP5,CD2,F2B,4,3.78,J,76,0
9829,F2BJRLP5,CD2,F2B,1,4.36,J,76,0
9830,F2BJRLP5,CD2,F2B,2,4.84,J,76,0
9831,F2BJRLP5,CD2,F2B,1,4.91,J,76,0
9832,F2BJRLP5,CD2,F2B,4,5.5,J,76,0
9833,F2BJRLP5,CD2,F2B,1,6.26,J,76,0
9834,F2BJRLP5,CD2,F2B,2,6.46,J,76,0
9835,F2BJRLP5,CD2,F2B,1,6.95,J,76,0
9836,F2BJRLP5,CD2,F2B,3,7.59,J,76,0
9837,F2BJRLP5,CD2,F2B,1,7.76,J,76,0
9838,F2BJRLP5,CD2,F2B,3,8.36,J,76,1
9839,F2BJRLP5,CD2,F2B,1,8.51,J,76,0
9840,F2BJRLP5,CD2,F2B,1,8.56,J,76,0
9841,F2BJRLP5,CD2,F2B,4,9.07,J,76,0
9842,F2BJRLP5,CD2,F2B,4,10.03,J,76,1
9843,F2BJRLP5,CD2,F2B,1,10.12,J,76,0
9844,F2BJRLP5,CD2,F2B,2,10.64,J,76,0
9845,F2BJRLP5,CD2,F2B,3,11.12,J,76,0
9846,F2BJRLP5,CD2,F2B,1,11.34,J,76,0
9847,F2BJRLP5,CD2,F2B,4,11.98,J,76,0
9848,F2BJRLP5,CD2,F2B,1,12.1,J,76,0
9849,F2BJRLP5,CD2,F2B,1,12.18,J,76,0
9850,F2BJRLP5,CD2,F2B,4,12.64,J,76,0
9851,F2BJRLP5,CD2,F2B,1,13.14,J,76,0
9852,F2BJRLP5,CD2,F2B,1,13.41,J,76,0
9853,F2BJRLP5,CD2,F2B,3,13.9,J,76,0
9854,F2BJRLP5,CD2,F2B,1,14.06,J,76,0
9855,F2BJRLP5,CD2,F2B,2,14.32,J,76,0
9856,F2BJRLP5,CD2,F2B,1,14.52,J,76,0
9857,F2BJRLP5,CD2,F2B,1,14.81,J,76,0
9858,F2BJRLP5,CD2,F2B,4,15.65,J,76,0
9859,F2BJRLP5,CD2,F2B,1,16.2,J,76,0
9860,F2BJRLP5,CD2,F2B,3,16.51,J,76,1
9861,F2BJRLP5,CD2,F2B,1,16.67,J,76,0
9862,F2BJRLP5,CD2,F2B,1,16.75,J,76,0
9863,F2BJRLP5,CD2,F2B,2,17.22,J,76,0
9864,F2BJRLP5,CD2,F2B,1,17.73,J,76,0
9865,F2BJRLP5,CD2,F2B,4,18.23,J,76,0
9866,F2BJRLP5,CD2,F2B,1,19.02,J,76,0
9867,F2BJRLP5,CD2,F2B,3,19.3,J,76,0
9868,F2BJRLP5,CD2,F2B,2,19.69,J,76,0
9869,F2BJRLP5,CD2,F2B,1,19.78,J,76,0
9870,F2BJRLP5,CD2,F2B,2,20.19,J,76,0
9871,F2BJRLP5,CD2,F2B,1,20.67,J,76,0
9872,F2BJRLP5,CD2,F2B,4,21.03,J,76,0
9873,F2BJRLP5,CD2,F2B,1,21.52,J,76,0
9874,F2BJRLP5,CD2,F2B,1,21.71,J,76,0
9875,F2BJRLP5,CD2,F2B,1,22.14,J,76,0
9876,F2BJRLP5,CD2,F2B,3,22.5,J,76,0
9877,F2BJRLP5,CD2,F2B,1,22.68,J,76,0
9878,F2BJRLP5,CD2,F2B,1,23.31,J,76,0
9879,F2BJRLP5,CD2,F2B,3,23.86,J,76,0
9880,F2BJRLP5,CD2,F2B,1,24.06,J,76,0
9881,F2BJRLP5,CD2,F2B,2,24.81,J,76,0
9882,F2BJRLP5,CD2,F2B,1,24.96,J,76,0
9883,F2BJRLP5,CD2,F2B,1,25.25,J,76,0
9884,F2BJRLP5,CD2,F2B,3,25.84,J,76,0
9885,F2BJRLP5,CD2,F2B,1,26.08,J,76,0
9886,F2BJRLP5,CD2,F2B,4,26.65,J,76,0
9887,F2BJRLP6,CD2,F2B,1,0.54,J,76,0
9888,F2BJRLP6,CD2,F2B,1,0.7,J,76,0
9889,F2BJRLP6,CD2,F2B,2,0.92,J,76,0
9890,F2BJRLP6,CD2,F2B,1,1.02,J,76,0
9891,F2BJRLP6,CD2,F2B,1,1.09,J,76,0
9892,F2BJRLP6,CD2,F2B,1,1.36,J,76,0
9893,F2BJRLP6,CD2,F2B,3,1.99,J,76,0
9894,F2BJRLP6,CD2,F2B,2,2.3,J,76,0
9895,F2BJRLP6,CD2,F2B,1,2.78,J,76,0
9896,F2BJRLP6,CD2,F2B,1,3.13,J,76,0
9897,F2BJRLP6,CD2,F2B,4,3.61,J,76,0
9898,F2BJRLP6,CD2,F2B,1,3.79,J,76,0
9899,F2BJRLP6,CD2,F2B,1,4.18,J,76,0
9900,F2BJRLP6,CD2,F2B,1,4.5,J,76,0
9901,F2BJRLP6,CD2,F2B,3,4.89,J,76,0
9902,F2BJRLP6,CD2,F2B,1,5.03,J,76,0
9903,F2BJRLP6,CD2,F2B,4,5.53,J,76,0
9904,F2BJRLP6,CD2,F2B,1,6.03,J,76,0
9905,F2BJRLP6,CD2,F2B,1,6.21,J,76,0
9906,F2BJRLP6,CD2,F2B,1,6.27,J,76,0
9907,F2BJRLP6,CD2,F2B,4,6.67,J,76,1
9908,F2BJRLP6,CD2,F2B,1,6.78,J,76,0
9909,F2BJRLP6,CD2,F2B,2,7.63,J,76,0
9910,F2BJRLP6,CD2,F2B,1,8.27,J,76,0
9911,F2BJRLP6,CD2,F2B,4,9.0,J,76,0
9912,F2BJRLP6,CD2,F2B,1,9.47,J,76,0
9913,F2BJRLP6,CD2,F2B,1,9.57,J,76,0
9914,F2BJRLP6,CD2,F2B,2,9.9,J,76,0
9915,F2BJRLP6,CD2,F2B,1,10.06,J,76,0
9916,F2BJRLP6,CD2,F2B,4,10.63,J,76,0
9917,F2BJRLP6,CD2,F2B,2,11.38,J,76,0
9918,F2BJRLP6,CD2,F2B,1,11.52,J,76,0
9919,F2BJRLP6,CD2,F2B,2,11.83,J,76,0
9920,F2BJRLP6,CD2,F2B,1,11.95,J,76,0
9921,F2BJRLP6,CD2,F2B,4,12.4,J,76,0
9922,F2BJRLP6,CD2,F2B,1,12.57,J,76,0
9923,F2BJRLP6,CD2,F2B,1,12.66,J,76,0
9924,F2BJRLP6,CD2,F2B,1,12.86,J,76,0
9925,F2BJRLP6,CD2,F2B,4,13.53,J,76,0
9926,F2BJRLP6,CD2,F2B,1,13.65,J,76,0
9927,F2BJRLP6,CD2,F2B,4,14.17,J,76,0
9928,F2BJRLP6,CD2,F2B,1,14.71,J,76,0
9929,F2BJRLP6,CD2,F2B,3,15.01,J,76,0
9930,F2BJRLP6,CD2,F2B,1,15.28,J,76,0
9931,F2BJRLP6,CD2,F2B,4,16.14,J,76,0
9932,F2BJRLP6,CD2,F2B,1,16.44,J,76,0
9933,F2BJRLP6,CD2,F2B,1,16.67,J,76,0
9934,F2BJRLP6,CD2,F2B,4,17.24,J,76,0
9935,F2BJRLP6,CD2,F2B,1,17.39,J,76,0
9936,F2BJRLP6,CD2,F2B,2,17.65,J,76,0
9937,F2BJRLP6,CD2,F2B,1,17.94,J,76,0
9938,F2BJRLP6,CD2,F2B,1,18.09,J,76,0
9939,F2BJRLP6,CD2,F2B,1,18.16,J,76,0
9940,F2BJRLP6,CD2,F2B,4,18.55,J,76,0
9941,F2BJRLP6,CD2,F2B,1,19.3,J,76,0
9942,F2BJRLP6,CD2,F2B,1,19.74,J,76,0
9943,F2BJRLP6,CD2,F2B,3,20.14,J,76,0
9944,F2BJRLP6,CD2,F2B,1,20.32,J,76,0
9945,F2BJRLP6,CD2,F2B,1,20.68,J,76,0
9946,F2BJRLP6,CD2,F2B,4,21.23,J,76,0
9947,F2BJRLP6,CD2,F2B,1,21.38,J,76,0
9948,F2BJRLP6,CD2,F2B,1,21.77,J,76,0
9949,F2BJRLP6,CD2,F2B,1,22.22,J,76,0
9950,F2BJRLP6,CD2,F2B,4,22.81,J,76,0
9951,F2BJRLP6,CD2,F2B,1,23.22,J,76,0
9952,F2BJRLP6,CD2,F2B,2,23.52,J,76,0
9953,F2BJRLP6,CD2,F2B,1,23.62,J,76,0
9954,F2BJRLP6,CD2,F2B,4,24.17,J,76,0
9955,F2BJRLP6,CD2,F2B,1,24.36,J,76,0
9956,F2BJRLP6,CD2,F2B,2,24.75,J,76,0
9957,F2BJRLP6,CD2,F2B,1,24.99,J,76,0
9958,F2BJRLP6,CD2,F2B,2,25.35,J,76,0
9959,F2BJRLP6,CD2,F2B,4,25.76,J,76,0
9960,F2BJRLP6,CD2,F2B,1,26.56,J,76,0
9961,F2BJRLP6,CD2,F2B,1,26.75,J,76,0
9962,F2BJRLP6,CD2,F2B,2,27.0,J,76,0
9963,F2BJRLP6,CD2,F2B,1,27.51,J,76,0
9964,F2BJRLP6,CD2,F2B,4,28.14,J,76,0
9965,F2BJRLP6,CD2,F2B,1,28.26,J,76,0
9966,F2BJRLP6,CD2,F2B,0,28.43,J,76,0
9967,F2BJRLP6,CD2,F2B,1,28.58,J,76,0
9968,F2BJRLP6,CD2,F2B,1,28.61,J,76,0
9969,F2BJRLP6,CD2,F2B,3,28.9,J,76,0
9970,F2BJRLP6,CD2,F2B,1,29.06,J,76,0
9971,F2BJRLP6,CD2,F2B,2,29.43,J,76,0
9972,F2BJRLP6,CD2,F2B,1,29.83,J,76,0
9973,F2BJRLP6,CD2,F2B,4,30.25,J,76,0
9974,F2BJRLP6,CD2,F2B,1,30.75,J,76,0
9975,F2BJRLP6,CD2,F2B,1,30.99,J,76,0
9976,F2BJRLP6,CD2,F2B,1,31.41,J,76,0
9977,F2BJRLP6,CD2,F2B,3,31.61,J,76,0
9978,F2BJRLP6,CD2,F2B,1,31.74,J,76,0
9979,F2BJRLP6,CD2,F2B,2,32.16,J,76,0
9980,F2BJRLP6,CD2,F2B,1,32.84,J,76,0
9981,F2BJRLP6,CD2,F2B,4,33.39,J,76,0
9982,F2BJRLP6,CD2,F2B,1,33.5,J,76,0
9983,F2BJRLP6,CD2,F2B,1,33.73,J,76,0
9984,F2BJRLP6,CD2,F2B,0,33.9,J,76,0
9985,F2BJRLP6,CD2,F2B,3,34.72,J,76,0
9986,F2BJRLP6,CD2,F2B,3,35.15,J,76,1
9987,F2BJRLP6,CD2,F2B,1,35.24,J,76,0
9988,F2BJRLP6,CD2,F2B,1,35.74,J,76,0
9989,F2BJRLP6,CD2,F2B,4,36.13,J,76,0
9990,F2BJRLP6,CD2,F2B,1,36.67,J,76,0
9991,F2BJRLP6,CD2,F2B,2,37.13,J,76,0
9992,F2BJRLP6,CD2,F2B,4,37.9,J,76,0
9993,F2BJRLP6,CD2,F2B,1,38.02,J,76,0
9994,F2BJRLP6,CD2,F2B,1,38.35,J,76,0
9995,F2BJRLP6,CD2,F2B,1,38.44,J,76,0
9996,F2BJRLP6,CD2,F2B,1,38.7,J,76,0
9997,F2BJRLP6,CD2,F2B,4,39.29,J,76,0
9998,F2BJRLP6,CD2,F2B,1,39.76,J,76,0
9999,F2BJRLP6,CD2,F2B,2,40.0,J,76,0
10000,F2BJRLP6,CD2,F2B,1,40.07,J,76,0
10001,F2BJRLP6,CD2,F2B,3,40.53,J,76,0
10002,F2BJRLP6,CD2,F2B,1,41.08,J,76,0
10003,F2BJRLP6,CD2,F2B,4,41.48,J,76,0
10004,F2BJRLP6,CD2,F2B,1,42.12,J,76,0
10005,F2BJRLP6,CD2,F2B,4,43.04,J,76,0
10006,F2BJRLP6,CD2,F2B,1,43.4,J,76,0
10007,F2BJRLP6,CD2,F2B,1,43.7,J,76,0
10008,F2BJRLP6,CD2,F2B,4,44.46,J,76,0
10009,F2BJROP1,CD2,F2B,4,0.53,J,76,0
10010,F2BJROP1,CD2,F2B,2,0.96,J,76,0
10011,F2BJROP1,CD2,F2B,3,1.54,J,76,0
10012,F2BJROP1,CD2,F2B,1,1.64,J,76,0
10013,F2BJROP1,CD2,F2B,1,1.71,J,76,0
10014,F2BJROP1,CD2,F2B,1,2.49,J,76,0
10015,F2BJROP1,CD2,F2B,1,2.98,J,76,0
10016,F2BJROP1,CD2,F2B,4,3.59,J,76,0
10017,F2BJROP1,CD2,F2B,1,3.89,J,76,0
10018,F2BJROP1,CD2,F2B,3,4.32,J,76,0
10019,F2BJROP1,CD2,F2B,1,4.48,J,76,0
10020,F2BJROP1,CD2,F2B,2,5.19,J,76,0
10021,F2BJROP1,CD2,F2B,1,5.62,J,76,0
10022,F2BJROP1,CD2,F2B,3,6.0,J,76,0
10023,F2BJROP1,CD2,F2B,1,6.35,J,76,0
10024,F2BJROP1,CD2,F2B,4,6.84,J,76,0
10025,F2BJROP1,CD2,F2B,2,7.54,J,76,1
10026,F2BJROP1,CD2,F2B,1,7.64,J,76,0
10027,F2BJROP1,CD2,F2B,2,8.26,J,76,0
10028,F2BJROP1,CD2,F2B,1,8.83,J,76,0
10029,F2BJROP1,CD2,F2B,2,9.05,J,76,0
10030,F2BJROP1,CD2,F2B,1,9.13,J,76,0
10031,F2BJROP1,CD2,F2B,4,9.79,J,76,0
10032,F2BJROP1,CD2,F2B,1,9.97,J,76,0
10033,F2BJROP1,CD2,F2B,1,10.01,J,76,0
10034,F2BJROP1,CD2,F2B,4,10.73,J,76,0
10035,F2BJROP1,CD2,F2B,1,10.89,J,76,0
10036,F2BJROP1,CD2,F2B,0,11.46,J,76,0
10037,F2BJROP1,CD2,F2B,0,11.51,J,76,0
10038,F2BJROP1,CD2,F2B,1,11.62,J,76,0
10039,F2BJROP1,CD2,F2B,2,11.89,J,76,0
10040,F2BJROP1,CD2,F2B,1,12.0,J,76,0
10041,F2BJROP1,CD2,F2B,4,12.49,J,76,0
10042,F2BJROP1,CD2,F2B,1,13.07,J,76,0
10043,F2BJROP1,CD2,F2B,1,13.3,J,76,0
10044,F2BJROP1,CD2,F2B,3,13.53,J,76,0
10045,F2BJROP1,CD2,F2B,1,13.68,J,76,0
10046,F2BJROP1,CD2,F2B,2,14.01,J,76,1
10047,F2BJROP1,CD2,F2B,1,14.56,J,76,0
10048,F2BJROP1,CD2,F2B,3,15.16,J,76,0
10049,F2BJROP1,CD2,F2B,1,15.48,J,76,0
10050,F2BJROP1,CD2,F2B,1,15.8,J,76,0
10051,F2BJROP1,CD2,F2B,2,16.33,J,76,0
10052,F2BJROP1,CD2,F2B,4,16.89,J,76,0
10053,F2BJROP1,CD2,F2B,1,17.17,J,76,0
10054,F2BJROP1,CD2,F2B,1,17.24,J,76,0
10055,F2BJROP1,CD2,F2B,2,17.78,J,76,1
10056,F2BJROP1,CD2,F2B,0,17.84,J,76,0
10057,F2BJROP1,CD2,F2B,1,18.0,J,76,0
10058,F2BJROP1,CD2,F2B,4,18.93,J,76,0
10059,F2BJROP1,CD2,F2B,4,19.3,J,76,0
10060,F2BJROP1,CD2,F2B,1,19.56,J,76,0
10061,F2BJROP1,CD2,F2B,1,19.64,J,76,0
10062,F2BJROP1,CD2,F2B,1,19.75,J,76,0
